,source,target,value
8233,problem,navigation,1
8234,navigation,problem,1
8235,problem,problem,1
8236,problem,problem,1
8237,problem,problem,1
8238,problem,navigation,1
8239,navigation,problem,1
8240,problem,problem,1
8241,problem,problem,1
8242,problem,problem,1
8243,problem,problem,1
8244,problem,problem,1
8245,problem,problem,1
8246,problem,problem,1
8247,problem,problem,1
8248,problem,problem,1
8249,problem,problem,1
8250,problem,problem,1
8251,problem,problem,1
8252,problem,problem,1
8253,problem,problem,1
8254,problem,problem,1
8255,problem,problem,1
8256,problem,problem,1
8257,problem,navigation,1
8258,navigation,problem,1
8259,problem,problem,1
8260,problem,problem,1
8261,problem,problem,1
8262,problem,problem,1
8263,problem,problem,1
8264,problem,problem,1
8265,problem,problem,1
8266,problem,problem,1
8267,problem,navigation,1
8268,navigation,problem,1
8269,problem,problem,1
8270,problem,problem,1
8271,problem,problem,1
8272,problem,navigation,1
8273,navigation,problem,1
8274,problem,problem,1
8275,problem,navigation,1
8276,navigation,problem,1
8277,problem,problem,1
8278,problem,problem,1
8279,problem,problem,1
8280,problem,problem,1
8281,problem,navigation,1
8282,navigation,problem,1
8283,problem,problem,1
8284,problem,problem,1
8285,problem,problem,1
8286,problem,problem,1
8287,problem,problem,1
8288,problem,problem,1
8289,problem,problem,1
8290,problem,problem,1
8291,problem,problem,1
8292,problem,problem,1
8293,problem,navigation,1
8294,navigation,problem,1
8295,problem,problem,1
8296,problem,problem,1
8297,problem,problem,1
8298,problem,problem,1
8299,problem,navigation,1
8300,navigation,problem,1
8301,problem,problem,1
8302,problem,problem,1
8303,problem,problem,1
8304,problem,problem,1
8305,problem,navigation,1
8306,navigation,problem,1
8307,problem,problem,1
8308,problem,problem,1
8309,problem,navigation,1
8310,navigation,problem,1
8311,problem,problem,1
8312,problem,problem,1
8313,problem,problem,1
8314,problem,problem,1
8315,problem,problem,1
8316,problem,problem,1
8317,problem,problem,1
8318,problem,problem,1
8319,problem,navigation,1
8320,navigation,problem,1
8321,problem,problem,1
8322,problem,problem,1
8323,problem,problem,1
8324,problem,problem,1
8325,problem,navigation,1
8326,navigation,navigation,1
8327,navigation,problem,1
8328,problem,problem,1
8329,problem,problem,1
8330,problem,problem,1
8331,problem,navigation,1
8332,navigation,problem,1
8333,problem,problem,1
8334,problem,problem,1
8335,problem,navigation,1
8336,navigation,problem,1
8337,problem,problem,1
8338,problem,problem,1
8339,problem,problem,1
8340,problem,problem,1
8341,problem,problem,1
8342,problem,problem,1
8343,problem,navigation,1
8344,navigation,problem,1
8345,problem,problem,1
8346,problem,problem,1
8347,problem,problem,1
8348,problem,problem,1
8349,problem,problem,1
8350,problem,problem,1
8351,problem,problem,1
8352,problem,problem,1
8353,problem,problem,1
8354,problem,problem,1
8355,problem,navigation,1
8356,navigation,problem,1
8357,problem,problem,1
8358,problem,problem,1
8359,problem,problem,1
8360,problem,navigation,1
8361,navigation,problem,1
8362,problem,problem,1
8363,problem,problem,1
8364,problem,problem,1
8365,problem,problem,1
8366,problem,problem,1
8367,problem,problem,1
8368,problem,problem,1
8369,problem,problem,1
8370,problem,problem,1
8371,problem,problem,1
8372,problem,problem,1
8373,problem,navigation,1
8374,navigation,navigation,1
8375,navigation,problem,1
8376,problem,problem,1
8377,problem,problem,1
8378,problem,problem,1
8379,problem,problem,1
8380,problem,navigation,1
8381,navigation,problem,1
8382,problem,problem,1
8383,problem,problem,1
8384,problem,problem,1
8385,problem,navigation,1
8386,navigation,problem,1
8387,problem,problem,1
8388,problem,problem,1
8389,problem,problem,1
8390,problem,problem,1
8391,problem,problem,1
8392,problem,problem,1
8393,problem,problem,1
8394,problem,problem,1
8395,problem,problem,1
8396,problem,navigation,1
8397,navigation,navigation,1
8398,navigation,problem,1
8399,problem,problem,1
8400,problem,navigation,1
8401,navigation,problem,1
8402,problem,problem,1
8403,problem,navigation,1
8404,navigation,problem,1
8405,problem,problem,1
8406,problem,problem,1
8407,problem,problem,1
8408,problem,problem,1
8409,problem,navigation,1
8410,navigation,problem,1
8411,problem,problem,1
8412,problem,problem,1
8413,problem,problem,1
8414,problem,navigation,1
8415,navigation,problem,1
8416,problem,problem,1
8417,problem,problem,1
8418,problem,problem,1
8419,problem,problem,1
8420,problem,problem,1
8421,problem,problem,1
8422,problem,problem,1
8423,problem,problem,1
8424,problem,problem,1
8425,problem,problem,1
8426,problem,problem,1
8427,problem,navigation,1
8428,navigation,problem,1
8429,problem,problem,1
8430,problem,problem,1
8431,problem,problem,1
8432,problem,navigation,1
8433,navigation,problem,1
8434,problem,problem,1
8435,problem,problem,1
8436,problem,problem,1
8437,problem,navigation,1
8438,navigation,navigation,1
8439,navigation,problem,1
8440,problem,problem,1
8441,problem,problem,1
8442,problem,problem,1
8443,problem,navigation,1
8444,navigation,navigation,1
8445,navigation,problem,1
8446,problem,problem,1
8447,problem,problem,1
8448,problem,problem,1
8449,problem,navigation,1
8450,navigation,navigation,1
8451,navigation,navigation,1
8452,navigation,problem,1
8453,problem,problem,1
8454,problem,problem,1
8455,problem,problem,1
8456,problem,navigation,1
8457,enrollment,navigation,1
8458,navigation,navigation,1
8459,navigation,navigation,1
8460,navigation,navigation,1
8461,navigation,navigation,1
8462,navigation,navigation,1
8463,navigation,navigation,1
8464,navigation,navigation,1
8465,navigation,navigation,1
8466,navigation,navigation,1
8467,navigation,problem,1
8468,problem,problem,1
8469,problem,navigation,1
8470,navigation,problem,1
8471,problem,problem,1
8472,problem,problem,1
8473,problem,problem,1
8474,problem,problem,1
8475,problem,problem,1
8476,problem,problem,1
8477,problem,problem,1
8478,problem,problem,1
8479,problem,navigation,1
8480,navigation,problem,1
8481,problem,problem,1
8482,problem,problem,1
8483,problem,problem,1
8484,problem,problem,1
8485,problem,problem,1
8486,problem,problem,1
8487,problem,problem,1
8488,problem,problem,1
8489,problem,problem,1
8490,problem,problem,1
8491,problem,problem,1
8492,problem,problem,1
8493,problem,problem,1
8494,problem,problem,1
8495,problem,problem,1
8496,problem,navigation,1
8497,navigation,problem,1
8498,problem,problem,1
8499,problem,navigation,1
8500,navigation,problem,1
8501,problem,problem,1
8502,problem,problem,1
8503,problem,problem,1
8504,problem,problem,1
8505,problem,navigation,1
8506,navigation,problem,1
8507,problem,problem,1
8508,problem,navigation,1
8509,navigation,problem,1
8510,problem,problem,1
8511,problem,navigation,1
8512,navigation,problem,1
8513,problem,problem,1
8514,problem,problem,1
8515,problem,navigation,1
8516,navigation,problem,1
8517,problem,problem,1
8518,problem,problem,1
8519,problem,problem,1
8520,problem,problem,1
8521,problem,problem,1
8522,problem,problem,1
8523,problem,problem,1
8524,problem,problem,1
8525,problem,problem,1
8526,problem,problem,1
8527,problem,problem,1
8528,problem,problem,1
8529,problem,problem,1
8530,problem,problem,1
8531,problem,problem,1
8532,problem,problem,1
8533,problem,problem,1
8534,problem,problem,1
8535,problem,problem,1
8536,problem,problem,1
8537,problem,problem,1
8538,problem,problem,1
8539,problem,problem,1
8540,problem,problem,1
8541,problem,navigation,1
8542,navigation,problem,1
8543,problem,problem,1
8544,problem,problem,1
8545,problem,problem,1
8546,problem,problem,1
8547,problem,problem,1
8548,problem,problem,1
8549,problem,problem,1
8550,problem,problem,1
8551,problem,problem,1
8552,problem,problem,1
8553,problem,problem,1
8554,problem,problem,1
8555,problem,problem,1
8556,problem,problem,1
8557,problem,problem,1
8558,problem,problem,1
8559,problem,problem,1
8560,problem,navigation,1
8561,navigation,problem,1
8562,problem,problem,1
8563,problem,navigation,1
8564,navigation,problem,1
8565,problem,problem,1
8566,problem,navigation,1
8567,navigation,problem,1
8568,problem,problem,1
8569,problem,problem,1
8570,problem,problem,1
8571,problem,problem,1
8572,problem,navigation,1
8573,navigation,problem,1
8574,problem,problem,1
8575,problem,problem,1
8576,problem,problem,1
8577,problem,problem,1
8578,problem,problem,1
8579,problem,problem,1
8580,problem,problem,1
8581,problem,problem,1
8582,problem,problem,1
8583,problem,problem,1
8584,problem,navigation,1
8585,navigation,problem,1
8586,problem,problem,1
8587,problem,problem,1
8588,problem,problem,1
8589,problem,problem,1
8590,problem,problem,1
8591,problem,problem,1
8592,problem,problem,1
8593,problem,problem,1
8594,problem,problem,1
8595,problem,problem,1
8596,problem,problem,1
8597,problem,navigation,1
8598,navigation,navigation,1
8599,navigation,problem,1
8600,problem,problem,1
8601,problem,problem,1
8602,problem,problem,1
8603,problem,problem,1
8604,problem,navigation,1
8605,navigation,problem,1
8606,problem,problem,1
8607,problem,problem,1
8608,problem,problem,1
8609,problem,problem,1
8610,problem,problem,1
8611,problem,problem,1
8612,problem,problem,1
8613,problem,problem,1
8614,problem,problem,1
8615,problem,navigation,1
8616,navigation,navigation,1
8617,navigation,navigation,1
8618,navigation,problem,1
8619,problem,problem,1
8620,problem,navigation,1
8621,navigation,problem,1
8622,problem,problem,1
8623,problem,problem,1
8624,problem,problem,1
8625,problem,problem,1
8626,problem,navigation,1
8627,navigation,problem,1
8628,problem,problem,1
8629,problem,problem,1
8630,problem,problem,1
8631,problem,navigation,1
8632,navigation,problem,1
8633,problem,problem,1
8634,problem,problem,1
8635,problem,problem,1
8636,problem,problem,1
8637,problem,problem,1
8638,problem,problem,1
8639,problem,problem,1
8640,problem,problem,1
8641,problem,problem,1
8642,problem,problem,1
8643,problem,problem,1
8644,problem,navigation,1
8645,navigation,navigation,1
8646,navigation,problem,1
8647,problem,problem,1
8648,problem,problem,1
8649,problem,problem,1
8650,problem,problem,1
8651,problem,navigation,1
8652,navigation,problem,1
8653,problem,problem,1
8654,problem,problem,1
8655,problem,problem,1
8656,problem,navigation,1
8657,navigation,navigation,1
8658,navigation,problem,1
8659,problem,problem,1
8660,problem,problem,1
8661,problem,problem,1
8662,problem,navigation,1
8663,navigation,problem,1
8664,problem,problem,1
8665,problem,problem,1
8666,problem,problem,1
8667,problem,navigation,1
8668,navigation,problem,1
8669,problem,problem,1
8670,problem,problem,1
8671,problem,problem,1
8672,problem,problem,1
8673,problem,problem,1
8674,problem,problem,1
8675,problem,problem,1
8676,problem,problem,1
8677,problem,problem,1
8678,problem,problem,1
8679,problem,navigation,1
8680,navigation,problem,1
8681,problem,problem,1
8682,problem,problem,1
8683,problem,problem,1
8684,problem,problem,1
8685,problem,problem,1
8686,problem,navigation,1
8687,navigation,problem,1
8688,problem,problem,1
8689,problem,problem,1
8690,problem,problem,1
8691,problem,problem,1
8692,problem,problem,1
8693,problem,problem,1
8694,problem,navigation,1
8695,enrollment,navigation,1
8696,navigation,navigation,1
8697,navigation,navigation,1
8698,navigation,navigation,1
8699,navigation,navigation,1
8700,navigation,navigation,1
8701,navigation,navigation,1
8702,navigation,navigation,1
8703,navigation,problem,1
8704,problem,problem,1
8705,problem,problem,1
8706,problem,problem,1
8707,problem,problem,1
8708,problem,problem,1
8709,problem,problem,1
8710,problem,problem,1
8711,problem,problem,1
8712,problem,problem,1
8713,problem,problem,1
8714,problem,problem,1
8715,problem,problem,1
8716,problem,problem,1
8717,problem,problem,1
8718,problem,problem,1
8719,problem,problem,1
8720,problem,problem,1
8721,problem,problem,1
8722,problem,problem,1
8723,problem,problem,1
8724,problem,problem,1
8725,problem,problem,1
8726,problem,problem,1
8727,problem,problem,1
8728,problem,problem,1
8729,problem,problem,1
8730,problem,problem,1
8731,problem,problem,1
8732,problem,problem,1
8733,problem,problem,1
8734,problem,navigation,1
8735,navigation,problem,1
8736,problem,problem,1
8737,problem,problem,1
8738,problem,problem,1
8739,problem,problem,1
8740,problem,problem,1
8741,problem,problem,1
8742,problem,problem,1
8743,problem,problem,1
8744,problem,problem,1
8745,problem,problem,1
8746,problem,problem,1
8747,problem,navigation,1
8748,navigation,navigation,1
8749,navigation,problem,1
8750,problem,problem,1
8751,problem,problem,1
8752,problem,problem,1
8753,problem,problem,1
8754,problem,problem,1
8755,problem,problem,1
8756,problem,problem,1
8757,problem,problem,1
8758,problem,problem,1
8759,problem,problem,1
8760,problem,problem,1
8761,problem,problem,1
8762,problem,problem,1
8763,problem,problem,1
8764,problem,navigation,1
8765,navigation,problem,1
8766,problem,problem,1
8767,problem,problem,1
8768,problem,problem,1
8769,problem,problem,1
8770,problem,problem,1
8771,problem,problem,1
8772,problem,problem,1
8773,problem,problem,1
8774,problem,problem,1
8775,problem,problem,1
8776,problem,problem,1
8777,problem,problem,1
8778,problem,problem,1
8779,problem,problem,1
8780,problem,problem,1
8781,problem,problem,1
8782,problem,problem,1
8783,problem,problem,1
8784,problem,problem,1
8785,problem,problem,1
8786,problem,problem,1
8787,problem,problem,1
8788,problem,problem,1
8789,problem,problem,1
8790,problem,problem,1
8791,problem,problem,1
8792,problem,problem,1
8793,problem,problem,1
8794,problem,problem,1
8795,problem,problem,1
8796,problem,problem,1
8797,problem,problem,1
8798,problem,problem,1
8799,problem,problem,1
8800,problem,problem,1
8801,problem,problem,1
8802,problem,navigation,1
8803,navigation,problem,1
8804,problem,problem,1
8805,problem,navigation,1
8806,navigation,problem,1
8807,problem,problem,1
8808,problem,problem,1
8809,problem,problem,1
8810,problem,problem,1
8811,problem,problem,1
8812,problem,problem,1
8813,problem,navigation,1
8814,navigation,navigation,1
8815,navigation,navigation,1
8816,enrollment,navigation,1
8817,navigation,navigation,1
8818,navigation,navigation,1
8819,navigation,navigation,1
8820,navigation,navigation,1
8821,navigation,navigation,1
8822,navigation,problem,1
8823,problem,problem,1
8824,problem,problem,1
8825,problem,problem,1
8826,problem,problem,1
8827,problem,problem,1
8828,problem,problem,1
8829,problem,problem,1
8830,problem,problem,1
8831,problem,problem,1
8832,problem,problem,1
8833,problem,problem,1
8834,problem,navigation,1
8835,navigation,problem,1
8836,problem,problem,1
8837,problem,problem,1
8838,problem,problem,1
8839,problem,problem,1
8840,problem,problem,1
8841,problem,problem,1
8842,problem,problem,1
8843,problem,problem,1
8844,problem,problem,1
8845,problem,problem,1
8846,problem,problem,1
8847,problem,problem,1
8848,problem,problem,1
8849,problem,problem,1
8850,problem,problem,1
8851,problem,navigation,1
8852,navigation,problem,1
8853,problem,problem,1
8854,problem,problem,1
8855,problem,problem,1
8856,problem,problem,1
8857,problem,problem,1
8858,problem,problem,1
8859,problem,problem,1
8860,problem,problem,1
8861,problem,problem,1
8862,problem,problem,1
8863,problem,problem,1
8864,problem,problem,1
8865,problem,problem,1
8866,problem,problem,1
8867,problem,problem,1
8868,problem,problem,1
8869,problem,problem,1
8870,problem,problem,1
8871,problem,problem,1
8872,problem,problem,1
